Name	size	covered	sum	mean0	mean	min	max
AAGAB|ENST00000261880.10|6	270	270	1323.98	4.90363	4.90363	-0.409	9.482
AAGAB|ENST00000261880.10|7	270	270	1394.39	5.16441	5.16441	-0.105	9.482
AAGAB|ENST00000261880.10|8	270	270	931.26	3.44911	3.44911	-0.583	9.105
AAGAB|ENST00000261880.10|11	270	270	53.222	0.197119	0.197119	-1.353	2.615
AAGAB|ENST00000261880.10|12	270	270	59.979	0.222144	0.222144	-2.635	3.148
AAGAB|ENST00000261880.10|13	270	270	19.335	0.0716111	0.0716111	-2.635	3.148
AAGAB|ENST00000261880.10|14	270	270	-6.722	-0.0248963	-0.0248963	-2.294	1.992
AAGAB|ENST00000261880.10|15	270	270	6.454	0.0239037	0.0239037	-2.207	2.715
ALDH1A2|ENST00000249750.9|1	270	270	-77.12	-0.28563	-0.28563	-3.163	2.046
ALDH1A2|ENST00000249750.9|2	270	270	-21.535	-0.0797593	-0.0797593	-2.804	2.241
ALDH1A2|ENST00000249750.9|3	270	270	-65.241	-0.241633	-0.241633	-5.349	2.241
ALDH1A2|ENST00000249750.9|4	270	270	-57.663	-0.213567	-0.213567	-5.349	2.435
ALDH1A2|ENST00000249750.9|5	270	270	-21.29	-0.0788519	-0.0788519	-4.428	2.435
ALDH1A2|ENST00000249750.9|6	270	270	-29.013	-0.107456	-0.107456	-4.428	2.266
ALDH1A2|ENST00000249750.9|7	270	270	-14.098	-0.0522148	-0.0522148	-2.993	2.404
ALDH1A2|ENST00000249750.9|8	270	270	-38.028	-0.140844	-0.140844	-2.484	2.404
ALDH1A2|ENST00000249750.9|9	270	270	-65.984	-0.244385	-0.244385	-2.971	2.232
ALDH1A2|ENST00000249750.9|10	270	270	-51.728	-0.191585	-0.191585	-2.971	2.232
ALDH1A2|ENST00000249750.9|11	270	270	-34.523	-0.127863	-0.127863	-2.63	1.906
ALDH1A2|ENST00000249750.9|12	270	270	-33.986	-0.125874	-0.125874	-5.797	1.99
ALDH1A2|ENST00000249750.9|13	270	270	-30.943	-0.114604	-0.114604	-5.797	1.99
BLM|ENST00000355112.8|1	270	270	127.212	0.471156	0.471156	-3.25	3.52
BLM|ENST00000355112.8|2	270	270	145.275	0.538056	0.538056	-3.25	3.52
BLM|ENST00000355112.8|3	270	270	27.845	0.10313	0.10313	-3.934	2.709
BLM|ENST00000355112.8|4	270	270	53.448	0.197956	0.197956	-3.934	2.503
BLM|ENST00000355112.8|5	270	270	64.986	0.240689	0.240689	-3.287	2.503
BLM|ENST00000355112.8|6	270	270	39.285	0.1455	0.1455	-3.287	2.329
BUB1B|ENST00000287598.11|1	270	270	-48.373	-0.179159	-0.179159	-3.872	2.096
BUB1B|ENST00000287598.11|2	270	270	-66.32	-0.24563	-0.24563	-3.872	2.637
CEP152|ENST00000380950.7|1	270	270	21.149	0.0783296	0.0783296	-2.61	2.896
CEP152|ENST00000380950.7|2	270	270	12.935	0.0479074	0.0479074	-2.61	2.896
CHD2|ENST00000394196.9|2	270	270	1.553	0.00575186	0.00575186	-1.778	0.776
CHD2|ENST00000394196.9|3	270	270	-7.075	-0.0262037	-0.0262037	-2.217	2.245
CHD2|ENST00000394196.9|4	270	270	8.642	0.0320074	0.0320074	-2.89	2.245
CHD2|ENST00000394196.9|5	270	270	-13.202	-0.0488963	-0.0488963	-4.856	2.246
CHD2|ENST00000394196.9|6	270	270	-53.272	-0.197304	-0.197304	-4.856	2.36
CHD2|ENST00000394196.9|7	270	270	-41.261	-0.152819	-0.152819	-3.951	2.36
CHD2|ENST00000394196.9|8	270	270	-17.581	-0.0651148	-0.0651148	-3.508	2.271
CHD2|ENST00000394196.9|9	270	270	-43.033	-0.159381	-0.159381	-2.436	2.996
CHD2|ENST00000394196.9|12	270	270	19.701	0.0729667	0.0729667	-3.112	2.875
CHD2|ENST00000394196.9|13	270	270	45.241	0.167559	0.167559	-3.112	2.875
CHD2|ENST00000394196.9|14	270	270	128.615	0.476352	0.476352	-1.538	3.043
CHD2|ENST00000394196.9|15	270	270	102.377	0.379174	0.379174	-3.602	3.043
CHD2|ENST00000394196.9|16	270	270	13.479	0.0499222	0.0499222	-3.602	3.026
CHD2|ENST00000394196.9|17	270	270	20.967	0.0776556	0.0776556	-2.476	2.781
CHD2|ENST00000394196.9|18	270	270	22.147	0.0820259	0.0820259	-2.476	3.074
CHD2|ENST00000394196.9|19	270	270	11.393	0.0421963	0.0421963	-2.17	3.074
CHD2|ENST00000394196.9|20	270	270	48.883	0.181048	0.181048	-2.539	3.118
CHD2|ENST00000394196.9|21	270	270	75.024	0.277867	0.277867	-3.176	3.118
CHD2|ENST00000394196.9|22	270	270	8.257	0.0305815	0.0305815	-3.176	2.927
CHD2|ENST00000394196.9|23	270	270	9.068	0.0335852	0.0335852	-2.065	2.745
CHD2|ENST00000394196.9|24	270	270	20.366	0.0754296	0.0754296	-2.065	2.745
DLL4|ENST00000249749.7|1	270	270	13.154	0.0487185	0.0487185	-3.15	3.169
DLL4|ENST00000249749.7|2	270	270	35.251	0.130559	0.130559	-3.81	3.169
DLL4|ENST00000249749.7|3	270	270	-68.776	-0.254726	-0.254726	-4.075	3.149
DLL4|ENST00000249749.7|4	270	270	-99.611	-0.36893	-0.36893	-4.613	3.233
DLL4|ENST00000249749.7|5	270	270	-15.584	-0.0577185	-0.0577185	-4.613	3.233
DLL4|ENST00000249749.7|6	270	270	73.53	0.272333	0.272333	-6.031	5.147
DLL4|ENST00000249749.7|7	270	270	145.422	0.5386	0.5386	-6.031	5.605
FBN1|ENST00000316623.10|1	270	270	14.603	0.0540852	0.0540852	-2.729	3.168
FBN1|ENST00000316623.10|2	270	270	38.51	0.14263	0.14263	-1.952	3.168
FBN1|ENST00000316623.10|3	270	270	45.832	0.169748	0.169748	-2.433	2.891
FBN1|ENST00000316623.10|4	270	270	14.888	0.0551407	0.0551407	-4.293	2.891
FBN1|ENST00000316623.10|5	270	270	44.847	0.1661	0.1661	-4.293	2.86
FBN1|ENST00000316623.10|6	270	270	37.067	0.137285	0.137285	-3.421	2.86
FBN1|ENST00000316623.10|7	270	270	10.604	0.0392741	0.0392741	-3.421	0.794
FBN1|ENST00000316623.10|8	270	270	53.878	0.199548	0.199548	-2.292	2.662
FBN1|ENST00000316623.10|9	270	270	79.693	0.295159	0.295159	-2.469	2.662
FBN1|ENST00000316623.10|10	270	270	72.526	0.268615	0.268615	-2.469	2.613
FBN1|ENST00000316623.10|11	270	270	48.043	0.177937	0.177937	-4.282	2.573
FBN1|ENST00000316623.10|12	270	270	24.075	0.0891667	0.0891667	-4.282	2.573
FBN1|ENST00000316623.10|13	270	270	36.821	0.136374	0.136374	-3.294	1.954
FBN1|ENST00000316623.10|14	270	270	73.099	0.270737	0.270737	-2.796	1.863
FBN1|ENST00000316623.10|15	270	270	61.618	0.228215	0.228215	-2.085	1.863
FBN1|ENST00000316623.10|16	270	270	7.799	0.0288852	0.0288852	-3.609	1.721
FBN1|ENST00000316623.10|17	270	270	-13.152	-0.0487111	-0.0487111	-3.609	1.617
FBN1|ENST00000316623.10|18	270	270	30.772	0.11397	0.11397	-2.618	2.093
FBN1|ENST00000316623.10|19	270	270	73.979	0.273996	0.273996	-3.8	2.3
HCN4|ENST00000261917.4|1	270	270	104.705	0.387796	0.387796	-3.638	2.812
HCN4|ENST00000261917.4|2	270	270	91.049	0.337219	0.337219	-2.632	2.722
HCN4|ENST00000261917.4|3	270	270	27.296	0.101096	0.101096	-2.781	2.454
HCN4|ENST00000261917.4|4	270	270	-39.339	-0.1457	-0.1457	-3.028	2.359
HCN4|ENST00000261917.4|5	270	270	-56.411	-0.20893	-0.20893	-3.575	1.001
HCN4|ENST00000261917.4|6	270	270	-10.009	-0.0370704	-0.0370704	-3.575	1.001
HCN4|ENST00000261917.4|7	270	270	10.342	0.0383037	0.0383037	-3.429	0.928
HCN4|ENST00000261917.4|8	270	270	25.488	0.0944	0.0944	-3.429	2.492
HCN4|ENST00000261917.4|9	270	270	44.904	0.166311	0.166311	-3.127	2.614
HCN4|ENST00000261917.4|10	270	270	52.022	0.192674	0.192674	-3.127	2.614
HCN4|ENST00000261917.4|11	270	270	59.769	0.221367	0.221367	-3.009	2.62
HCN4|ENST00000261917.4|12	270	270	67.131	0.248633	0.248633	-3.009	2.965
HCN4|ENST00000261917.4|13	270	270	51.679	0.191404	0.191404	-4.222	2.965
HCN4|ENST00000261917.4|14	270	270	40.753	0.150937	0.150937	-4.222	2.468
HCN4|ENST00000261917.4|15	270	270	29.705	0.110019	0.110019	-3.12	2.468
HCN4|ENST00000261917.4|16	270	270	3.116	0.0115407	0.0115407	-3.12	1.407
HCN4|ENST00000261917.4|17	270	270	6.022	0.0223037	0.0223037	-2.028	0.365
HCN4|ENST00000261917.4|18	270	270	17.386	0.0643926	0.0643926	-2.774	0.365
HCN4|ENST00000261917.4|19	270	270	24.61	0.0911482	0.0911482	-2.774	0.365
IGF1R|ENST00000650285.1|1	270	270	-40.455	-0.149833	-0.149833	-2.903	2.756
IGF1R|ENST00000650285.1|2	270	270	11.565	0.0428333	0.0428333	-2.792	2.756
IGF1R|ENST00000650285.1|3	270	270	42.34	0.156815	0.156815	-2.792	2.666
IGF1R|ENST00000650285.1|4	270	270	47.456	0.175763	0.175763	-4.967	2.926
IGF1R|ENST00000650285.1|5	270	270	24.445	0.090537	0.090537	-4.967	2.926
IGF1R|ENST00000650285.1|6	270	270	0.562	0.00208148	0.00208148	-2.145	2.657
IGF1R|ENST00000650285.1|7	270	270	-32.411	-0.120041	-0.120041	-4.18	3.102
IGF1R|ENST00000650285.1|8	270	270	-41.911	-0.155226	-0.155226	-4.18	3.102
IGF1R|ENST00000650285.1|9	270	270	-22.126	-0.0819481	-0.0819481	-4.388	2.658
IGF1R|ENST00000650285.1|10	270	270	-9.434	-0.0349407	-0.0349407	-4.388	2.658
IGF1R|ENST00000650285.1|11	270	270	-10.672	-0.0395259	-0.0395259	-3.252	2.383
IGF1R|ENST00000650285.1|12	270	270	-38.231	-0.141596	-0.141596	-3.274	2.702
IGF1R|ENST00000650285.1|13	270	270	-33.907	-0.125581	-0.125581	-3.274	3.502
IGF1R|ENST00000650285.1|14	270	270	-9.107	-0.0337296	-0.0337296	-2.483	3.502
IGF1R|ENST00000650285.1|15	270	270	-53.652	-0.198711	-0.198711	-5.3	2.457
IGF1R|ENST00000650285.1|16	270	270	-92.872	-0.34397	-0.34397	-5.3	2.942
IGF1R|ENST00000650285.1|17	270	270	-78.408	-0.2904	-0.2904	-4.592	2.956
IGF1R|ENST00000650285.1|18	270	270	-69.566	-0.257652	-0.257652	-2.827	2.956
IGF1R|ENST00000650285.1|19	270	270	-29.67	-0.109889	-0.109889	-3.28	3.451
IGF1R|ENST00000650285.1|20	270	270	-48.139	-0.178293	-0.178293	-3.914	3.451
IGF1R|ENST00000650285.1|21	270	270	84.432	0.312711	0.312711	-3.914	4.744
IGF1R|ENST00000650285.1|22	270	270	284.365	1.0532	1.0532	-1.958	6.026
IGF1R|ENST00000650285.1|23	270	270	177.493	0.657381	0.657381	-4.436	6.026
IGF1R|ENST00000650285.1|24	270	270	105.512	0.390785	0.390785	-4.436	4.176
IGF1R|ENST00000650285.1|25	270	270	50.687	0.18773	0.18773	-4.961	4.176
IGF1R|ENST00000650285.1|26	270	270	-22.902	-0.0848222	-0.0848222	-4.961	3.17
IGF1R|ENST00000650285.1|27	270	270	-19.467	-0.0721	-0.0721	-3.815	3.17
IGF1R|ENST00000650285.1|28	270	270	-36.328	-0.134548	-0.134548	-3.382	3.041
IGF1R|ENST00000650285.1|29	270	270	-34.238	-0.126807	-0.126807	-2.339	3.082
IGF1R|ENST00000650285.1|30	270	270	-49.566	-0.183578	-0.183578	-6.017	3.139
IGF1R|ENST00000650285.1|31	270	270	-37.526	-0.138985	-0.138985	-6.017	3.139
IGF1R|ENST00000650285.1|32	270	270	227.168	0.841363	0.841363	-3.203	4.357
IGF1R|ENST00000650285.1|33	270	270	241.815	0.895611	0.895611	-4.459	4.357
IGF1R|ENST00000650285.1|34	270	270	12.069	0.0447	0.0447	-4.459	3.785
IGF1R|ENST00000650285.1|35	270	270	-6.335	-0.023463	-0.023463	-2.981	3.785
IGF1R|ENST00000650285.1|36	270	270	24.173	0.0895296	0.0895296	-2.981	2.404
IGF1R|ENST00000650285.1|37	270	270	40.658	0.150585	0.150585	-2.844	2.404
IGF1R|ENST00000650285.1|38	270	270	16.92	0.0626667	0.0626667	-3.363	0.569
IGF1R|ENST00000650285.1|39	270	270	17.626	0.0652815	0.0652815	-3.363	0.569
IGF1R|ENST00000650285.1|40	270	270	18.048	0.0668444	0.0668444	-1.928	0.365
IGF1R|ENST00000650285.1|41	270	270	17.751	0.0657444	0.0657444	-2.752	0.365
IGF1R|ENST00000650285.1|42	270	270	10.7	0.0396296	0.0396296	-3.085	0.365
IGF1R|ENST00000650285.1|43	270	270	12.326	0.0456519	0.0456519	-3.085	0.365
IGF1R|ENST00000650285.1|44	270	270	26.922	0.0997111	0.0997111	-1.735	0.365
IGF1R|ENST00000650285.1|45	270	270	21.935	0.0812407	0.0812407	-1.79	0.365
IGF1R|ENST00000650285.1|46	270	270	21.999	0.0814778	0.0814778	-3.56	1.156
IGF1R|ENST00000650285.1|47	270	270	-15.125	-0.0560185	-0.0560185	-3.56	1.692
IGF1R|ENST00000650285.1|48	270	270	-40.697	-0.15073	-0.15073	-3.077	3.541
IGF1R|ENST00000650285.1|49	270	270	-49.232	-0.182341	-0.182341	-4.064	3.541
IGF1R|ENST00000650285.1|50	270	270	-53.056	-0.196504	-0.196504	-4.23	2.824
IGF1R|ENST00000650285.1|51	270	270	91.854	0.3402	0.3402	-5.21	3.841
IGF1R|ENST00000650285.1|52	270	270	158.707	0.587804	0.587804	-5.21	3.841
MAGEL2|ENST00000650528.1|1	270	270	-13.394	-0.0496074	-0.0496074	-3.2	0.506
MAGEL2|ENST00000650528.1|2	270	270	-16.506	-0.0611333	-0.0611333	-3.708	0.336
MAGEL2|ENST00000650528.1|3	270	270	-11.582	-0.0428963	-0.0428963	-3.708	0.336
MAP2K1|ENST00000307102.10|1	270	270	-29.853	-0.110567	-0.110567	-3.996	2.788
MAP2K1|ENST00000307102.10|2	270	270	-32.62	-0.120815	-0.120815	-3.282	2.788
MAP2K1|ENST00000307102.10|3	270	270	-0.503	-0.00186296	-0.00186296	-1.883	1.284
MAP2K1|ENST00000307102.10|4	270	270	-27.353	-0.101307	-0.101307	-2.707	1.971
MAP2K1|ENST00000307102.10|5	270	270	-48.302	-0.178896	-0.178896	-3.229	2.269
MAP2K1|ENST00000307102.10|6	270	270	-34.595	-0.12813	-0.12813	-3.229	2.269
MEIS2|ENST00000561208.6|1	270	270	78.203	0.289641	0.289641	-2.205	3.185
MEIS2|ENST00000561208.6|2	270	270	52.942	0.196081	0.196081	-2.205	2.899
MEIS2|ENST00000561208.6|3	270	270	18.597	0.0688778	0.0688778	-2.484	2.338
MEIS2|ENST00000561208.6|4	270	270	9.605	0.0355741	0.0355741	-2.484	0.252
MEIS2|ENST00000561208.6|5	270	270	14.358	0.0531778	0.0531778	-4.174	0.252
MEIS2|ENST00000561208.6|6	270	270	16.308	0.0604	0.0604	-4.174	0.249
MEIS2|ENST00000561208.6|7	270	270	10.597	0.0392481	0.0392481	-2.388	0.249
MEIS2|ENST00000561208.6|8	270	270	21.906	0.0811333	0.0811333	-2.388	0.249
MEIS2|ENST00000561208.6|9	270	270	28.124	0.104163	0.104163	-2.496	0.249
MEIS2|ENST00000561208.6|10	270	270	16.936	0.0627259	0.0627259	-2.496	0.249
MEIS2|ENST00000561208.6|11	270	270	3.875	0.0143518	0.0143518	-2.64	0.232
MEIS2|ENST00000561208.6|12	270	270	-5.465	-0.0202407	-0.0202407	-2.64	0.252
MEIS2|ENST00000561208.6|13	270	270	6.241	0.0231148	0.0231148	-3.694	2.094
MEIS2|ENST00000561208.6|14	270	270	7.975	0.029537	0.029537	-3.694	2.75
MEIS2|ENST00000561208.6|15	270	270	34.641	0.1283	0.1283	-2.507	2.852
MEIS2|ENST00000561208.6|16	270	270	31.846	0.117948	0.117948	-2.21	2.909
MEIS2|ENST00000561208.6|17	270	270	15.114	0.0559778	0.0559778	-2.21	2.909
MEIS2|ENST00000561208.6|18	270	270	7.623	0.0282333	0.0282333	-3.585	2.909
MEIS2|ENST00000561208.6|19	270	270	5.525	0.020463	0.020463	-3.585	2.571
MEIS2|ENST00000561208.6|20	270	270	41.378	0.153252	0.153252	-3.02	3.09
MEIS2|ENST00000561208.6|21	270	270	32.045	0.118685	0.118685	-3.188	3.09
NR2F2|ENST00000394166.8|1	270	270	-30.788	-0.11403	-0.11403	-3.417	3.087
NR2F2|ENST00000394166.8|2	270	270	-14.691	-0.0544111	-0.0544111	-3.417	2.518
NR2F2|ENST00000394166.8|3	270	270	-22.767	-0.0843222	-0.0843222	-5.652	2.299
NR2F2|ENST00000394166.8|4	270	270	-69.762	-0.258378	-0.258378	-5.652	1.585
NR2F2|ENST00000394166.8|5	270	270	-48.891	-0.181078	-0.181078	-2.967	3.086
NR2F2|ENST00000394166.8|6	270	270	-25.669	-0.0950704	-0.0950704	-2.633	3.258
NR2F2|ENST00000394166.8|7	270	270	5.757	0.0213222	0.0213222	-2.051	3.537
NR2F2|ENST00000394166.8|8	270	270	58.75	0.217593	0.217593	-2.957	3.537
NR2F2|ENST00000394166.8|11	270	270	109.837	0.406804	0.406804	-1.553	3.765
NR2F2|ENST00000394166.8|12	270	270	57.271	0.212115	0.212115	-3.3	3.765
NR2F2|ENST00000394166.8|13	270	270	-38.656	-0.14317	-0.14317	-3.3	2.245
NR2F2|ENST00000394166.8|14	270	270	-55.637	-0.206063	-0.206063	-3.613	2.245
NR2F2|ENST00000394166.8|15	270	270	-31.406	-0.116319	-0.116319	-3.946	3.067
NR2F2|ENST00000394166.8|16	270	270	6.905	0.0255741	0.0255741	-3.946	3.067
NR2F2|ENST00000394166.8|17	270	270	155.22	0.574889	0.574889	-2.557	4.292
NR2F2|ENST00000394166.8|18	270	270	293.582	1.08734	1.08734	-2.343	4.292
NR2F2|ENST00000394166.8|19	270	270	301.887	1.1181	1.1181	-2.043	4.292
PLIN1|ENST00000300055.10|1	270	270	-34.949	-0.129441	-0.129441	-2.887	2.456
PLIN1|ENST00000300055.10|2	270	270	-69.499	-0.257404	-0.257404	-2.49	2.456
PLIN1|ENST00000300055.10|3	270	270	-69.564	-0.257644	-0.257644	-3.14	2.113
PLIN1|ENST00000300055.10|4	270	270	-27.216	-0.1008	-0.1008	-3.464	2.113
PLIN1|ENST00000300055.10|7	270	270	-28.393	-0.105159	-0.105159	-5.851	2.987
PLIN1|ENST00000300055.10|8	270	270	-40.2	-0.148889	-0.148889	-5.851	2.24
PLIN1|ENST00000300055.10|9	270	270	-40.348	-0.149437	-0.149437	-5.851	2.24
RAD51|ENST00000267868.8|1	270	270	2.835	0.0105	0.0105	-2.788	1.995
RAD51|ENST00000267868.8|2	270	270	-3.621	-0.0134111	-0.0134111	-2.253	0.794
RAD51|ENST00000267868.8|3	270	270	0.705999	0.00261481	0.00261481	-4.237	3.016
RAD51|ENST00000267868.8|4	270	270	26.003	0.0963074	0.0963074	-4.237	3.496
RAD51|ENST00000267868.8|5	270	270	61.134	0.226422	0.226422	-4.33	3.802
RAD51|ENST00000267868.8|6	270	270	107.891	0.399596	0.399596	-4.33	3.802
RAD51|ENST00000267868.8|7	270	270	122.58	0.454	0.454	-2.1	3.381
RAD51|ENST00000267868.8|8	270	270	123.252	0.456489	0.456489	-1.674	4.219
SIN3A|ENST00000394947.8|1	270	270	-17.023	-0.0630481	-0.0630481	-4.344	2.72
SIN3A|ENST00000394947.8|2	270	270	-71.728	-0.265659	-0.265659	-4.844	2.72
SIN3A|ENST00000394947.8|3	270	270	-68.914	-0.255237	-0.255237	-4.844	2.113
SIN3A|ENST00000394947.8|4	270	270	-84.912	-0.314489	-0.314489	-3.087	1.786
SIN3A|ENST00000394947.8|5	270	270	-80.297	-0.297396	-0.297396	-3.647	1.786
SIN3A|ENST00000394947.8|6	270	270	-56.842	-0.210526	-0.210526	-3.647	2.755
SIN3A|ENST00000394947.8|7	270	270	-17.376	-0.0643556	-0.0643556	-2.657	3.107
SIN3A|ENST00000394947.8|8	270	270	-14.532	-0.0538222	-0.0538222	-2.479	3.107
SIN3A|ENST00000394947.8|9	270	270	-6.303	-0.0233444	-0.0233444	-2.52	2.946
SIN3A|ENST00000394947.8|10	270	270	28.959	0.107256	0.107256	-4.642	3.265
SIN3A|ENST00000394947.8|11	270	270	-5.247	-0.0194333	-0.0194333	-4.642	3.265
SIN3A|ENST00000394947.8|12	270	270	-30.689	-0.113663	-0.113663	-4.487	2.871
SIN3A|ENST00000394947.8|13	270	270	-23.408	-0.0866963	-0.0866963	-3.706	2.871
SIN3A|ENST00000394947.8|14	270	270	-45.274	-0.167681	-0.167681	-5.617	2.576
SIN3A|ENST00000394947.8|15	270	270	-37.794	-0.139978	-0.139978	-5.617	3.005
SIN3A|ENST00000394947.8|16	270	270	-19.871	-0.0735963	-0.0735963	-3.547	3.164
SIN3A|ENST00000394947.8|17	270	270	-16.617	-0.0615444	-0.0615444	-3.508	3.19
SIN3A|ENST00000394947.8|18	270	270	10.384	0.0384593	0.0384593	-3.705	3.19
SIN3A|ENST00000394947.8|19	270	270	12.064	0.0446815	0.0446815	-3.795	3.19
SMAD3|ENST00000327367.9|1	270	270	46.341	0.171633	0.171633	-2.254	1.494
SMAD3|ENST00000327367.9|2	270	270	22.904	0.0848296	0.0848296	-3.796	1.494
SMAD3|ENST00000327367.9|3	270	270	-42.897	-0.158878	-0.158878	-3.796	1.405
SMAD3|ENST00000327367.9|4	270	270	-60.538	-0.224215	-0.224215	-3.636	1.117
SMAD3|ENST00000327367.9|5	270	270	-8.094	-0.0299778	-0.0299778	-2.382	1.062
SMAD3|ENST00000327367.9|6	270	270	12.7	0.047037	0.047037	-3.081	1.258
SMAD3|ENST00000327367.9|7	270	270	13.492	0.0499704	0.0499704	-3.081	1.427
SMAD3|ENST00000327367.9|8	270	270	40.831	0.151226	0.151226	-2.857	1.427
SMAD3|ENST00000327367.9|9	270	270	39.313	0.145604	0.145604	-2.857	1.377
SMAD3|ENST00000327367.9|10	270	270	25.014	0.0926444	0.0926444	-1.519	1.143
SMAD3|ENST00000327367.9|11	270	270	16.148	0.0598074	0.0598074	-2.303	0.252
SMAD3|ENST00000327367.9|12	270	270	1.841	0.00681852	0.00681852	-4.402	0.252
SMAD3|ENST00000327367.9|13	270	270	-22.502	-0.0833407	-0.0833407	-4.402	0.252
SMAD3|ENST00000327367.9|14	270	270	-3.157	-0.0116926	-0.0116926	-4.111	0.644
SMAD3|ENST00000327367.9|15	270	270	37.283	0.138085	0.138085	-2.63	0.644
SMAD3|ENST00000327367.9|16	270	270	24.534	0.0908667	0.0908667	-2.144	0.644
SMAD3|ENST00000327367.9|17	270	270	26.457	0.0979889	0.0979889	-2.144	0.644
SMAD3|ENST00000327367.9|18	270	270	54.591	0.202189	0.202189	-1.362	0.825
SMAD3|ENST00000327367.9|21	270	270	5.584	0.0206815	0.0206815	-3.324	0.825
SMAD3|ENST00000327367.9|22	270	270	-15.231	-0.0564111	-0.0564111	-4.211	0.824
SMAD3|ENST00000327367.9|23	270	270	-23.786	-0.0880963	-0.0880963	-4.211	0.824
SMAD3|ENST00000327367.9|24	270	270	-22.562	-0.083563	-0.083563	-3.474	0.824
SMAD3|ENST00000327367.9|25	270	270	-9.725	-0.0360185	-0.0360185	-3.474	1.579
SMAD3|ENST00000327367.9|26	270	270	2.434	0.00901482	0.00901482	-3.226	1.911
SMAD3|ENST00000327367.9|27	270	270	28.478	0.105474	0.105474	-2.649	2.222
SMAD3|ENST00000327367.9|28	270	270	53.507	0.198174	0.198174	-2.291	2.222
SMAD3|ENST00000327367.9|29	270	270	64.24	0.237926	0.237926	-3.103	2.457
SMAD3|ENST00000327367.9|30	270	270	35.711	0.132263	0.132263	-3.103	2.457
SMAD3|ENST00000327367.9|31	270	270	-24.767	-0.0917296	-0.0917296	-2.408	2.051
SMAD3|ENST00000327367.9|32	270	270	-25.571	-0.0947074	-0.0947074	-3.118	1.231
SMAD3|ENST00000327367.9|33	270	270	15.045	0.0557222	0.0557222	-3.118	2.06
SMAD3|ENST00000327367.9|34	270	270	28.716	0.106356	0.106356	-3.118	2.257
SPRED1|ENST00000299084.9|1	270	270	42.944	0.159052	0.159052	-3.466	1.705
SPRED1|ENST00000299084.9|2	270	270	75.02	0.277852	0.277852	-2.291	1.686
SPRED1|ENST00000299084.9|3	270	270	82.089	0.304033	0.304033	-2.291	1.789
SPRED1|ENST00000299084.9|4	270	270	89.154	0.3302	0.3302	-1.756	1.789
SPRED1|ENST00000299084.9|5	270	270	61.504	0.227793	0.227793	-4.695	1.788
SPRED1|ENST00000299084.9|6	270	270	9.405	0.0348333	0.0348333	-4.695	1.236
SPRED1|ENST00000299084.9|7	270	270	-29.003	-0.107419	-0.107419	-6.684	1.234
SPRED1|ENST00000299084.9|8	270	270	17.997	0.0666556	0.0666556	-6.684	1.311
SPRED1|ENST00000299084.9|9	270	270	71.533	0.264937	0.264937	-2.753	1.311
SPRED1|ENST00000299084.9|10	270	270	77.636	0.287541	0.287541	-2.138	1.311
SPRED1|ENST00000299084.9|11	270	270	76.675	0.283981	0.283981	-2.761	1.363
SPRED1|ENST00000299084.9|12	270	270	54.208	0.20077	0.20077	-2.761	1.459
SPRED1|ENST00000299084.9|13	270	270	32.763	0.121344	0.121344	-2.951	1.459
SPRED1|ENST00000299084.9|14	270	270	17.023	0.0630481	0.0630481	-4.013	1.334
SPRED1|ENST00000299084.9|15	270	270	-3.399	-0.0125889	-0.0125889	-4.013	1.894
SPRED1|ENST00000299084.9|16	270	270	3.903	0.0144556	0.0144556	-3.131	2.241
SPRED1|ENST00000299084.9|17	270	270	33.451	0.123893	0.123893	-3.131	2.281
SPRED1|ENST00000299084.9|18	270	270	30.61	0.11337	0.11337	-2.775	2.281
SPRED1|ENST00000299084.9|19	270	270	28.809	0.1067	0.1067	-2.979	2.145
SPRED1|ENST00000299084.9|22	270	270	23.194	0.0859037	0.0859037	-2.08	2.615
SPRED1|ENST00000299084.9|23	270	270	5.028	0.0186222	0.0186222	-2.821	2.848
SPRED1|ENST00000299084.9|24	270	270	31.915	0.118204	0.118204	-2.821	2.848
SPRED1|ENST00000299084.9|25	270	270	62.563	0.231715	0.231715	-2.27	2.716
SPRED1|ENST00000299084.9|26	270	270	37.338	0.138289	0.138289	-3.811	1.842
SPRED1|ENST00000299084.9|27	270	270	3.727	0.0138037	0.0138037	-3.811	2.874
SPRED1|ENST00000299084.9|28	270	270	72.535	0.268648	0.268648	-2.866	3.139
SPRED1|ENST00000299084.9|29	270	270	101.449	0.375737	0.375737	-1.957	3.782
SPRED1|ENST00000299084.9|30	270	270	33.802	0.125193	0.125193	-3.032	3.782
SPRED1|ENST00000299084.9|31	270	270	39.336	0.145689	0.145689	-3.306	3.381
SPRED1|ENST00000299084.9|32	270	270	49.99	0.185148	0.185148	-3.306	3.393
SPRED1|ENST00000299084.9|33	270	270	23.817	0.0882111	0.0882111	-2.834	3.393
SPRED1|ENST00000299084.9|34	270	270	4.789	0.017737	0.017737	-5.579	2.31
SPRED1|ENST00000299084.9|35	270	270	-37.032	-0.137156	-0.137156	-5.579	2.31
SPRED1|ENST00000299084.9|36	270	270	-32.046	-0.118689	-0.118689	-2.828	2.245
SPRED1|ENST00000299084.9|37	270	270	13.614	0.0504222	0.0504222	-2.828	2.926
SPRED1|ENST00000299084.9|38	270	270	-23.18	-0.0858519	-0.0858519	-3.7	2.926
SPRED1|ENST00000299084.9|39	270	270	-29.005	-0.107426	-0.107426	-3.7	2.602
